feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
-2.113989350596636,-1.9669083996294174,-2.07836340612134,-2.0255412101461423,-2.2308334074544476,-2.2346770703395586,-2.082158117902886,-1.9618042171726788,-2.078084700168257,-1.9834897850790774
-0.1038097162605281,-0.3392669867850953,-0.03056331434196112,-0.0403101419776596,0.00010840291301635052,-0.19350450231663052,-0.26966090123910413,-0.1644447949416189,-0.07220126452532762,-0.13217202794455774
1.3466921811406316,1.4051824581019579,1.6383427871450027,1.598586704678968,1.522064449223526,1.461180323185546,1.626088882286019,1.4874476550322517,1.571616603658512,1.5291635794446672
-1.1630342433604208,-0.941358122842551,-0.9327594612642985,-0.9361844442730395,-1.200176805808014,-0.9458092413501329,-1.1468269752617408,-1.0788201999629412,-0.9046369578138287,-1.0218879050482037
0.1054151636383693,-0.10098524499761738,0.13438928709457643,0.04231103940382499,-0.07162431865363243,-0.17333614117463636,0.16651442938791913,0.05619549652425987,-0.0747374787469319,0.15652197565826317
-1.6491225990141418,-1.5102616293537514,-1.2008928215529577,-1.6199897743842282,-1.2597762009750182,-1.6041204661939565,-1.449147630995346,-1.1594152978514207,-1.3501633404297395,-1.5003107617268578
0.39812240208237937,0.3487816341045789,0.34949759741105196,0.08747406992899098,0.1633107787351538,0.27503482868283025,0.13147653695078826,0.18236544779490502,0.22822589458931586,0.34665852456494606
-1.2591137429867567,-1.2508755696970448,-1.49606080456484,-1.2525416236921754,-1.4401060735008757,-1.3190214683823955,-1.2948678599318013,-1.320770713725516,-1.5307158232891107,-1.3544951823060825
-1.4692127015993701,-1.590434113124024,-1.3632922100602964,-1.436676260409353,-1.5067469621839884,-1.82289195837058,-1.5514622379358582,-1.5308622152278744,-1.4440139724374124,-1.5972121688050687
-0.1373553819529627,-0.040229331540864624,-0.14718410481004265,-0.19403307930082372,-0.23306566869154055,-0.24756887771843122,-0.25434183905037877,-0.21426836446854752,-0.11928414736176704,-0.15572478171979712
1.0645123077891974,1.0669988888286674,1.002191195058467,0.9987991555441239,0.9302969768750308,0.8872571806941059,1.1272840599550127,1.0235557632628138,0.9705411650278367,1.0613975486166645
-0.3003281295065456,-0.22450432357994066,-0.24014374538160657,-0.19561269424953354,-0.2374036174695948,-0.1901059363197658,-0.2620809621632402,-0.30237384320898036,-0.08012774339127976,-0.21749470522520475
0.2570147985357687,0.1409635770433542,0.22044220698178782,0.17873810712405086,0.0593893604020902,0.19624631213645766,0.1483860799544263,0.26665434985252406,0.33955161274007506,0.27408720701036193
0.838397200225996,1.1320842914829186,0.858946829187651,0.939862546435015,1.0085282457409732,0.9936890401329015,0.8115047013484349,0.9434877662675091,0.9075726591407681,1.0529568448162674
0.6747850158080231,0.7008451545070237,0.7798560035588,0.8769009103660197,0.8489356966495468,0.9172116908913708,0.8245925354528436,0.8201455709593921,0.6658918725351115,0.7957069041478253
-1.327387127649583,-1.2244520104128604,-1.1111054010021406,-1.214120032321656,-1.1343194528516303,-1.351422098995925,-1.187877075461563,-1.3192680751048236,-1.0826261207257784,-1.396930946821283
-0.2508389083128855,-0.4045547740706498,-0.4058494978611321,-0.43776210322785836,-0.12192339503968255,-0.3266598405387526,-0.27388308809620016,-0.2497106043791712,-0.25694795724956204,-0.31000748046372567
1.8250118894902665,1.7932849119938161,1.7315007754151603,1.7700490188702054,1.640373943756896,1.7643516963709123,1.7037922343885457,1.7201344668748515,1.7225429460971606,1.8614092152129988
0.561811507600609,0.5337346652021957,0.8417960313490992,0.5601869128116727,0.3341120784323301,0.5464494524888767,0.2578071831110746,0.731527714295743,0.5577263460858518,0.5715480411598507
0.837605812769265,0.7509682613318318,0.8394340659374043,0.9288949022009421,0.8732768274662298,0.7440767615778099,0.8752053664602626,0.6239411282333625,0.6845449546279391,0.8850810349904531
-0.31015492855745924,-0.17788809524158533,-0.15460641176033074,-0.2693266261206,-0.4771023543163776,-0.2450905495468748,-0.2622592254363206,-0.27986808182454687,-0.3150014893950813,-0.2602056452907773
-0.5871208730505499,-0.5092362250089872,-0.42102913287913224,-0.3511349404588634,-0.4359551397124372,-0.5370088694157767,-0.492184056942353,-0.4304284110084977,-0.43255832084121326,-0.4703022541844716
-1.5716709216090565,-1.4443787947753313,-1.529085001257081,-1.4191493804000095,-1.5797607183870999,-1.304819575349275,-1.3230215970564265,-1.4225569555660371,-1.5048289948090108,-1.6018331995485795
1.059539924864339,1.1305251558588103,1.1907216234556433,0.8230139284915856,1.1253306958638005,1.105656734549264,1.135429117648559,0.964776046519811,1.162597501482578,1.0415494692827494
0.7290574576674363,0.6772443235662265,0.7254767933135013,0.8112551802547113,0.7741617999709176,0.7207121091691187,0.8278333864913744,0.7895407186549337,0.7581646801771746,0.7447696168600698
-1.982523597912514,-2.085460138060508,-1.9048913445869755,-2.2121545910277054,-2.086212515965438,-1.9295337590287374,-2.007860885644157,-2.170916886050362,-2.109436774235224,-2.0930936821255677
-0.02770996368680112,0.12370788904427432,0.059562514713944595,-0.0907287673605309,0.28798934879147103,0.17449777295254126,0.12814386965148622,0.16119756085769352,0.21546707751458943,0.08490630153926679
1.5669385487515988,1.6701648014487172,1.6867457247690971,1.6551762579296376,1.6933310186437345,1.5448975469837019,1.4773970692136698,1.5020096618464058,1.5606899044348008,1.7750467387739313
-0.03571764196102062,-0.23535336297022932,-0.31322553382866597,-0.3643477948665414,-0.22125994707494973,-0.14370741060318729,-0.1360623803415386,-0.2866384369944029,-0.27976466660396815,-0.43465109656576184
-0.8165017984833042,-0.8167598283403152,-0.6823473931782594,-0.6136639018610601,-0.8805251321972346,-0.967403303729752,-0.6691471185402798,-0.8897033190257932,-0.7260810302531686,-0.8007562261238801
0.45912580876613773,0.5055249272437841,0.3527995620598815,0.21147276764910167,0.5231680954154653,0.3964388355518139,0.33326776354151944,0.4490750262868699,0.47861704376002645,0.531835617908473
-0.8462214809865792,-0.721877779681192,-0.6195110769866923,-0.657220395092623,-0.7994913774595022,-0.6654682110843014,-0.8150931836944947,-0.7567706583511455,-0.7077406181963621,-0.9726114072229957
1.6506968704237817,1.5872801341802814,1.7654402450571716,1.532993186436779,1.4209247724374579,1.7113634983080996,1.5147248021736122,1.5310533750714548,1.5899018828826395,1.6265417342325066
0.46126583296244666,0.44899243586700416,0.4848376936367997,0.36330545598929476,0.6143432027106627,0.31115733501153764,0.5197431060339525,0.4848181862583407,0.5678111295057094,0.20431714886625219
-0.9784816236863565,-0.9025625505961428,-0.9715895877298939,-0.9631803171746114,-0.9010235094834972,-0.9771512597579125,-0.8672003316084108,-1.0325686805589382,-0.9603818828835281,-0.9500174509486483
-0.8112806319979691,-0.8774024633452003,-0.6316890514822362,-0.8024818500457093,-0.8479199278110923,-0.7464026924839301,-0.7772740490429138,-0.7009908413956417,-0.7698757655059605,-0.9020375785465462
0.8311032286751697,0.8238374497003107,0.8537799992392181,0.6454336503381016,0.6730982019963277,0.702350030023886,0.6412057313164604,0.6940104778727854,0.6266261816875939,0.7595641267350972
1.469235912932525,1.555521807286587,1.4113310087094433,1.5093707590107859,1.2267278904417753,1.5038859157307543,1.2986726417545285,1.3564900128075905,1.3650073349108243,1.4117077930771733
-1.1897913411064422,-1.1928504750647446,-1.0157059233642152,-1.0641050725335106,-1.1486238383945773,-1.070916427639053,-0.9355720685771022,-1.0280994951413982,-1.1496349995441038,-1.0848774700763617
-0.26820720374966367,0.06334156987807246,-0.0956703623544519,-0.3341863290096845,-0.2514437839025685,-0.20947672714460303,-0.23488546171894192,-0.2827515626633017,-0.22887415360223823,-0.14049910299746726
1.6723168034229345,1.8079387299384488,1.925869394081491,1.8214228171432478,1.7326283075654745,1.8824249737297878,1.798654859205297,1.5953831628341995,1.591442175045954,1.7931250117955426
