feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
-0.8323096475983439,-0.7763815713463826,-0.647309735312131,-1.0502921093819164,-0.8092771967852845,-0.7304465543240868,-0.8428554441750282,-0.7913753694768586,-0.7108056776094875,-0.8143694167666184
1.2172050771366567,0.8851343879061369,0.9413033083001884,1.0189963540135611,1.2176431478327405,0.7965221429595031,1.155180359500927,1.0434905204089342,1.1085465085671955,1.130910262757575
-1.3071695253996871,-1.284078653129363,-1.2909857914350673,-1.3984035957966867,-1.3696114693309485,-1.435261398064312,-1.3692683923512212,-1.2954853596954332,-1.2837998939364947,-1.2809408560500788
-0.4112690630811976,-0.33413390334610055,-0.48889078150003373,-0.35188108529814766,-0.39202955869178674,-0.5278191639963765,-0.4616718757168334,-0.32759685118614823,-0.42216699652949846,-0.49910303530784517
-0.10956354131462072,-0.06535885641125329,-0.1074993081201867,0.03629049633991896,0.14863042548643857,0.008393343234982826,0.03846329082379275,-0.03280710841244812,-0.08467192775834242,0.040811262463925815
-0.0202089798026983,0.15339175612955158,0.13322600608114699,-0.029183703545576242,0.03363545335546175,0.05756782599103856,-0.0631981414459128,0.10526503470481481,0.21715401992213204,-0.09062013137556123
-0.15099235998797564,-0.2647431087570762,-0.07814610615655938,-0.2775925975978578,-0.02321436656646686,-0.0993089070265796,-0.12962271963865302,-0.28493734838032153,-0.23800449829426895,-0.03489878443596728
0.18256021848043946,0.40558681877075664,0.31132563723657347,0.41568778205066376,0.2427736401215854,0.20988610392991733,0.43416328423628747,0.14601367934662912,0.3022601512196805,0.34458235702825374
0.7941194967822187,0.566405915122315,0.5429541597719714,0.684949021631356,0.8558199689290914,0.6974049034508868,0.6519249084082395,0.7129017189591844,0.6750639682373717,0.6984421498022613
0.718822161022098,0.5553269002058723,0.7254530690258345,0.6767251344957553,0.6973699870641326,0.7904711877805006,0.8352299966389717,0.7955280810847932,0.6433564535296787,0.7036725740605239
-0.6614945117083533,-1.0240855276291236,-0.9945473415455448,-1.0338871876190245,-1.0100736834503548,-0.8001390650116312,-1.0985534185631305,-0.9595971277591542,-1.02754684686677,-0.8712010511664852
-0.053363472867186096,-0.2965279925562808,-0.2293231351733473,-0.21453829821286827,-0.4731561150470915,-0.3323316950381447,-0.17136419860344027,-0.4791112697042339,-0.24974970577245054,-0.5679057420685351
1.176617954952186,1.1549948925154774,1.2897223190133866,1.1429936045900162,1.1492833901391684,1.2272087223121895,1.210212228436463,1.1596779188692903,1.2295970358015504,1.1931018276443468
0.8840134873207408,0.7762441317516163,0.8887056694466229,0.8858380631709649,0.7906665344711838,0.7142609083176358,0.860991928586055,0.6728124115687641,0.8048641809313093,0.8840653118241025
-1.2733013000808608,-1.4128493576941776,-1.1873091200016377,-1.1558657926730096,-1.433624086018411,-1.6120550719123663,-1.3748468150178952,-1.2358893407156455,-1.4216299887759383,-1.4182230902402322
